survey,damping,inject_id,inject_label,dominant_basin,dominant_basin_label,final_maxRho,final_entropy,final_mass
post_extreme_norm,0.2,10,venus,10,venus,1.62609,0.967874,42.946582
post_extreme_norm,0.2,11,orion,11,orion,0.238837,0.990508,19.137805
post_extreme_norm,0.2,12,eye,12,eye,0.247633,0.990271,19.196306
post_extreme_norm,0.2,13,loch,synth_9120,synth:loch,0.081204,0.992429,16.254089
post_extreme_norm,0.2,14,maia nartoomid,14,maia nartoomid,1.018089,0.655838,20.520337
post_extreme_norm,0.2,15,god,15,god,0.223005,0.99097,19.096303
post_extreme_norm,0.2,16,doors,16,doors,0.235557,0.990794,19.190358
post_extreme_norm,0.2,17,star lineages,17,star lineages,1.540527,0.655593,22.998202
post_extreme_norm,0.2,18,adam kadmon,synth_9015,synth:adam kadmon,0.158648,0.991587,18.277992
post_extreme_norm,0.2,19,new earth star,19,new earth star,2.318719,0.948425,42.56723
post_extreme_norm,0.2,20,horus,synth_9016,synth:horus,0.131425,0.991746,17.85023
post_extreme_norm,0.2,21,skull,21,skull,0.192944,0.987592,17.814826
post_extreme_norm,0.2,22,christic,22,christic,1.333085,0.979813,41.014244
post_extreme_norm,0.2,23,light codes,23,light codes,1.277122,0.826462,37.509975
post_extreme_norm,0.2,24,inner earth,24,inner earth,0.225128,0.990908,19.104376
post_extreme_norm,0.2,25,blue star,25,blue star,0.222045,0.990939,19.035409
post_extreme_norm,0.2,26,dna,26,dna,0.237655,0.990663,19.148273
post_extreme_norm,0.2,27,activation rite,14,maia nartoomid,0.659923,0.695024,16.644719
post_extreme_norm,0.2,28,akashic practice,28,akashic practice,2.653953,0.649625,51.693699
post_extreme_norm,0.2,29,pyramid,29,pyramid,0.251189,0.990531,19.241144
post_extreme_norm,0.2,30,templar,30,templar,1.018089,0.655838,20.520337
post_extreme_norm,0.2,31,thothhorra,31,thothhorra,3.930916,0.901875,43.692619
post_extreme_norm,0.2,32,great pyramid,synth_9021,synth:great pyramid,0.162576,0.991585,18.35318
post_extreme_norm,0.2,33,johannine,synth_9122,synth:free information,0.103161,0.991462,16.593102
post_extreme_norm,0.2,34,crystal skull,synth_9100,synth:crystal skull,0.230768,0.986939,18.073223
post_extreme_norm,0.2,35,mother,35,mother,0.229434,0.99091,19.116894
post_extreme_norm,0.2,36,templa mar,synth_9024,synth:templa mar,0.113721,0.992035,17.606365
post_extreme_norm,0.2,37,master,37,master,0.223818,0.990981,19.095976
post_extreme_norm,0.2,38,mystery,38,mystery,0.218227,0.991034,19.076945
post_extreme_norm,0.2,39,yeshua,synth_9027,synth:yeshua,0.19335,0.991273,18.669876
post_extreme_norm,0.2,40,pure gem,40,pure gem,0.227893,0.990884,19.113328
post_extreme_norm,0.2,41,lineages,41,lineages,1.03574,0.657366,20.297425
post_extreme_norm,0.2,42,gate,42,gate,0.227517,0.99094,19.113588
post_extreme_norm,0.2,43,flame,43,flame,0.230321,0.990887,19.119916
post_extreme_norm,0.2,44,dweller,synth_9101,synth:dweller,0.249701,0.987255,18.663496
post_extreme_norm,0.2,45,crystal skulls,synth_9102,synth:crystal skulls,0.185383,0.987749,17.83178
post_extreme_norm,0.2,46,atlantis,46,atlantis,0.228607,0.990901,19.114527
post_extreme_norm,0.2,47,of light,47,of light,0.236286,0.990793,19.195519
post_extreme_norm,0.2,48,merkabah,48,merkabah,2.039405,0.959166,42.83676
post_extreme_norm,0.2,49,love,49,love,0.240679,0.990666,19.205459
post_extreme_norm,0.2,50,grace,50,grace,0.227133,0.990919,19.106552
post_extreme_norm,0.2,51,rite akashic,51,rite akashic,2.653953,0.649625,51.693699
post_extreme_norm,0.2,52,temple of,52,temple of,1.718252,0.964179,43.280811
post_extreme_norm,0.2,53,lion,53,lion,0.237161,0.990798,19.149702
post_extreme_norm,0.2,54,matter,54,matter,0.227381,0.9909,19.11047
post_extreme_norm,0.2,55,sun,55,sun,0.234816,0.990808,19.139465
post_extreme_norm,0.2,56,skulls,synth_9103,synth:skulls,0.184847,0.987966,17.934707
post_extreme_norm,0.2,57,blood,57,blood,0.223525,0.990986,19.099742
post_extreme_norm,0.2,58,metatronic,58,metatronic,1.855196,0.961089,42.897642
post_extreme_norm,0.2,59,tree,59,tree,0.225777,0.990258,19.039657
post_extreme_norm,0.2,60,self,60,self,0.223005,0.99099,19.092785
post_extreme_norm,0.2,61,old,61,old,0.225511,0.990959,19.101834
post_extreme_norm,0.2,62,king,synth_9042,synth:king,0.115297,0.992106,17.668685
post_extreme_norm,0.2,63,set,63,set,0.204371,0.990914,18.922348
post_extreme_norm,0.2,64,john,synth_9044,synth:john,0.075263,0.99257,16.452538
post_extreme_norm,0.2,65,atlantean,65,atlantean,0.214657,0.991059,18.993527
post_extreme_norm,0.2,66,jesus,synth_9046,synth:jesus,0.112355,0.992114,17.608795
post_extreme_norm,0.2,67,spirit heart,67,spirit heart,2.933405,0.933175,42.486997
post_extreme_norm,0.2,68,nature,68,nature,0.236755,0.990699,19.190558
post_extreme_norm,0.2,69,heart sanctuary,69,heart sanctuary,0.180185,0.989501,19.782879
post_extreme_norm,0.2,70,adam,synth_9048,synth:adam,0.189319,0.99124,18.666228
post_extreme_norm,0.2,71,crystal,71,crystal,0.182837,0.986876,19.656577
post_extreme_norm,0.2,72,isis eye,synth_9122,synth:free information,0.102399,0.991452,16.558903
post_extreme_norm,0.2,73,mari,synth_9050,synth:mari,0.114518,0.992143,17.612988
post_extreme_norm,0.2,74,egypt,74,egypt,0.233519,0.990845,19.133974
post_extreme_norm,0.2,75,central,synth_9052,synth:central,0.166743,0.991413,18.475309
post_extreme_norm,0.2,76,logos,76,logos,0.218909,0.991036,19.079906
post_extreme_norm,0.2,77,temporal alchemy,14,maia nartoomid,0.647588,0.701978,16.589553
post_extreme_norm,0.2,78,knowledge,78,knowledge,0.221819,0.990979,19.094075
post_extreme_norm,0.2,79,par,synth_9112,synth:christic,0.0718,0.993879,18.557078
post_extreme_norm,0.2,80,city,synth_9055,synth:city,0.177624,0.991501,18.618392
post_extreme_norm,0.2,81,alchemy star,28,akashic practice,0.958308,0.680027,18.526073
post_extreme_norm,0.2,82,johannine grove,synth_9002,synth:numis'om,0.073008,0.993755,18.949209
post_extreme_norm,0.2,83,rose,synth_9056,synth:rose,0.187297,0.991334,18.727309
post_extreme_norm,0.2,84,mysteries,84,mysteries,0.219687,0.991028,19.083061
post_extreme_norm,0.2,85,tehuti,synth_9058,synth:tehuti,0.146379,0.991295,18.130954
post_extreme_norm,0.2,86,black,86,black,0.221807,0.990992,19.090243
post_extreme_norm,0.2,87,crystals,87,crystals,0.220981,0.991007,19.089883
post_extreme_norm,0.2,88,prima matra,synth_9061,synth:prima matra,0.187209,0.991297,18.664333
post_extreme_norm,0.2,89,mystery school,synth_9003,synth:metatron,0.072225,0.992773,18.654586
post_extreme_norm,0.2,90,christine hayes,synth_9117,synth:christine hayes,0.1059,0.992629,25.650648
post_extreme_norm,0.2,91,goddess,synth_9062,synth:goddess,0.173928,0.99151,18.558823
post_extreme_norm,0.2,92,plain,synth_9063,synth:plain,0.068963,0.992708,16.049834
post_extreme_norm,0.2,93,lotus,synth_9105,synth:lotus,0.196455,0.98889,18.555687
post_extreme_norm,0.2,94,christos,94,christos,0.941338,0.985393,39.37889
post_extreme_norm,0.2,95,book,95,book,0.221908,0.990997,19.090198
post_extreme_norm,0.2,96,kadmon,synth_9065,synth:kadmon,0.158648,0.991587,18.277992
post_extreme_norm,0.2,97,queen,synth_9066,synth:queen,0.164369,0.989799,18.213708
post_extreme_norm,0.2,98,simeon,synth_9067,synth:simeon,0.137957,0.991235,17.612409
post_extreme_norm,0.2,99,grid,99,grid,0.226271,0.990897,19.110052
post_extreme_norm,0.2,100,name,100,name,0.226469,0.990954,19.110425
post_extreme_norm,0.2,101,the sun,synth_9070,synth:the sun,0.182317,0.991433,18.642899
post_extreme_norm,0.2,102,presence,102,presence,0.220294,0.991004,19.084763
post_extreme_norm,0.2,103,sea,synth_9072,synth:sea,0.185693,0.991307,18.722111
post_extreme_norm,0.2,104,church,synth_9004,synth:venus,0.0642,0.992881,16.110695
post_extreme_norm,0.2,105,egyptian,synth_9073,synth:egyptian,0.185819,0.991365,18.657238
post_extreme_norm,0.2,106,free information,106,free information,0.259575,0.984249,19.870563
post_extreme_norm,0.2,107,holorian,synth_9074,synth:holorian,0.069196,0.992571,16.030863
post_extreme_norm,0.2,108,space,108,space,0.220294,0.991004,19.084763
post_extreme_norm,0.2,109,high,109,high,0.220294,0.991004,19.084763
post_extreme_norm,0.2,110,forms,110,forms,0.221267,0.990987,19.090268
post_extreme_norm,0.2,111,mar,synth_9078,synth:mar,0.170851,0.991489,18.542026
post_extreme_norm,0.2,112,rite,112,rite,1.0125,0.655957,20.573952
post_extreme_norm,0.2,113,practice,113,practice,1.0125,0.655957,20.573952
post_extreme_norm,0.2,114,lord,synth_9079,synth:lord,0.101642,0.992266,17.29275
post_extreme_norm,0.2,115,please support,115,please support,0.259575,0.984249,19.870563
post_extreme_norm,0.2,116,lady,synth_9080,synth:lady,0.112386,0.991923,17.599466
post_extreme_norm,0.2,117,gem,117,gem,0.227694,0.990912,19.111545
post_extreme_norm,0.2,118,mazur,synth_9005,synth:mazur,0.073345,0.992532,16.203063
post_extreme_norm,0.2,119,kyi,119,kyi,0.212728,0.98455,19.856444
post_extreme_norm,0.2,120,sirius,synth_9082,synth:sirius,0.130887,0.991949,17.895081
post_extreme_norm,0.2,121,valley,synth_9083,synth:valley,0.176137,0.991437,18.613294
post_extreme_norm,0.2,122,lords,synth_9084,synth:lords,0.176656,0.991485,18.568542
post_extreme_norm,0.2,123,journey,123,journey,0.234972,0.990827,19.186681
post_extreme_norm,0.2,124,dragon,124,dragon,0.225005,0.99095,19.097514
post_extreme_norm,0.2,125,individual,125,individual,0.204371,0.990914,18.922348
post_extreme_norm,0.2,126,melchizedek,synth_9006,synth:melchizedek,0.06605,0.992749,15.81991
post_extreme_norm,0.2,127,age,synth_9088,synth:age,0.178241,0.991483,18.621966
post_extreme_norm,0.2,128,stone,synth_9089,synth:stone,0.147814,0.989816,17.654684
post_extreme_norm,0.2,129,dweller crystal,synth_9127,synth:thothhorra,0.12634,0.990277,16.551238
post_extreme_norm,0.2,130,level,130,level,0.220294,0.991004,19.084763
post_extreme_norm,0.2,131,non profitset,131,non profitset,0.259575,0.984249,19.870563
post_extreme_norm,0.2,132,magdalene,synth_9007,synth:magdalene,0.135104,0.991934,17.8738
post_extreme_norm,0.2,133,stars,133,stars,0.226704,0.990926,19.111903
post_extreme_norm,0.2,134,island,134,island,0.175158,0.989817,18.304018
post_extreme_norm,0.2,135,moon,135,moon,0.219478,0.991004,19.083494
post_extreme_norm,0.2,136,maia christianne,136,maia christianne,0.483295,0.98617,35.531055
post_extreme_norm,0.2,137,state,137,state,0.221267,0.990987,19.090268
post_extreme_norm,0.2,138,thothhorra khandr,138,thothhorra khandr,1.103941,0.976781,40.844714
post_extreme_norm,0.2,139,sanctuary,139,sanctuary,0.227648,0.989007,18.836834
post_extreme_norm,0.2,140,dynamic,140,dynamic,0.211214,0.991061,18.982191
post_extreme_norm,5.0,1,grail,synth_9000,synth:grail,0.0,0.994985,0.0
post_extreme_norm,5.0,2,christ,2,christ,0.0,0.993418,0.0
post_extreme_norm,5.0,3,isis,synth_9008,synth:isis,0.0,0.994944,0.0
post_extreme_norm,5.0,4,osiris,synth_9009,synth:osiris,0.0,0.994825,0.0
post_extreme_norm,5.0,5,earth star,synth_9097,synth:earth star,0.0,0.994333,0.0
post_extreme_norm,5.0,6,temple doors,6,temple doors,0.0,0.994107,0.0
post_extreme_norm,5.0,7,numis'om,7,numis'om,0.0,0.993277,0.0
post_extreme_norm,5.0,8,ark,synth_9010,synth:ark,0.0,0.994807,0.0
post_extreme_norm,5.0,9,metatron,9,metatron,0.0,0.993521,0.0
post_extreme_norm,5.0,10,venus,10,venus,0.0,0.993531,0.0
post_extreme_norm,5.0,11,orion,synth_9011,synth:orion,0.0,0.99465,0.0
post_extreme_norm,5.0,12,eye,synth_9012,synth:eye,0.0,0.994638,0.0
post_extreme_norm,5.0,13,loch,synth_9120,synth:loch,0.0,0.995424,0.0
post_extreme_norm,5.0,14,maia nartoomid,synth_9134,synth:maia nartoomid,0.0,0.769209,0.0
post_extreme_norm,5.0,15,god,synth_9013,synth:god,0.0,0.994809,0.0
post_extreme_norm,5.0,16,doors,synth_9014,synth:doors,0.0,0.994745,0.0
post_extreme_norm,5.0,17,star lineages,synth_9135,synth:star lineages,0.0,0.777207,0.0
post_extreme_norm,5.0,18,adam kadmon,synth_9015,synth:adam kadmon,0.0,0.994991,0.0
post_extreme_norm,5.0,19,new earth star,19,new earth star,0.0,0.992907,0.0
post_extreme_norm,5.0,20,horus,synth_9016,synth:horus,0.0,0.995012,0.0
post_extreme_norm,5.0,21,skull,synth_9098,synth:skull,0.0,0.994579,0.0
post_extreme_norm,5.0,22,christic,22,christic,0.0,0.993957,0.0
post_extreme_norm,5.0,23,light codes,synth_9134,synth:maia nartoomid,0.0,0.882661,0.0
post_extreme_norm,5.0,24,inner earth,synth_9017,synth:inner earth,0.0,0.994774,0.0
post_extreme_norm,5.0,25,blue star,synth_9018,synth:blue star,0.0,0.994775,0.0
post_extreme_norm,5.0,26,dna,synth_9019,synth:dna,0.0,0.994713,0.0
post_extreme_norm,5.0,27,activation rite,synth_9134,synth:maia nartoomid,0.0,0.79648,0.0
post_extreme_norm,5.0,28,akashic practice,51,rite akashic,0.0,0.753143,0.0
post_extreme_norm,5.0,29,pyramid,synth_9020,synth:pyramid,0.0,0.994796,0.0
post_extreme_norm,5.0,30,templar,synth_9136,synth:templar,0.0,0.769209,0.0
post_extreme_norm,5.0,31,thothhorra,31,thothhorra,0.0,0.992827,0.0
post_extreme_norm,5.0,32,great pyramid,synth_9021,synth:great pyramid,0.0,0.994977,0.0
post_extreme_norm,5.0,33,johannine,synth_9122,synth:free information,0.0,0.995136,0.0
post_extreme_norm,5.0,34,crystal skull,synth_9100,synth:crystal skull,0.0,0.994362,0.0
post_extreme_norm,5.0,35,mother,synth_9023,synth:mother,0.0,0.994829,0.0
post_extreme_norm,5.0,36,templa mar,synth_9024,synth:templa mar,0.0,0.99508,0.0
post_extreme_norm,5.0,37,master,synth_9025,synth:master,0.0,0.994821,0.0
post_extreme_norm,5.0,38,mystery,synth_9026,synth:mystery,0.0,0.994807,0.0
post_extreme_norm,5.0,39,yeshua,synth_9027,synth:yeshua,0.0,0.994939,0.0
post_extreme_norm,5.0,40,pure gem,synth_9028,synth:pure gem,0.0,0.994776,0.0
post_extreme_norm,5.0,41,lineages,synth_9137,synth:lineages,0.0,0.7726,0.0
post_extreme_norm,5.0,42,gate,synth_9029,synth:gate,0.0,0.994819,0.0
post_extreme_norm,5.0,43,flame,synth_9030,synth:flame,0.0,0.994824,0.0
post_extreme_norm,5.0,44,dweller,synth_9101,synth:dweller,0.0,0.994337,0.0
post_extreme_norm,5.0,45,crystal skulls,synth_9102,synth:crystal skulls,0.0,0.994576,0.0
post_extreme_norm,5.0,46,atlantis,synth_9031,synth:atlantis,0.0,0.994809,0.0
post_extreme_norm,5.0,47,of light,synth_9032,synth:of light,0.0,0.994736,0.0
post_extreme_norm,5.0,48,merkabah,48,merkabah,0.0,0.993071,0.0
post_extreme_norm,5.0,49,love,synth_9033,synth:love,0.0,0.994738,0.0
post_extreme_norm,5.0,50,grace,synth_9034,synth:grace,0.0,0.994807,0.0
post_extreme_norm,5.0,51,rite akashic,28,akashic practice,0.0,0.753143,0.0
post_extreme_norm,5.0,52,temple of,synth_9114,synth:temple of,0.0,0.993507,0.0
post_extreme_norm,5.0,53,lion,synth_9035,synth:lion,0.0,0.994833,0.0
post_extreme_norm,5.0,54,matter,synth_9036,synth:matter,0.0,0.994787,0.0
post_extreme_norm,5.0,55,sun,synth_9037,synth:sun,0.0,0.994811,0.0
post_extreme_norm,5.0,56,skulls,synth_9103,synth:skulls,0.0,0.994549,0.0
post_extreme_norm,5.0,57,blood,synth_9038,synth:blood,0.0,0.994809,0.0
post_extreme_norm,5.0,58,metatronic,synth_9115,synth:metatronic,0.0,0.993542,0.0
post_extreme_norm,5.0,59,tree,synth_9039,synth:tree,0.0,0.994694,0.0
post_extreme_norm,5.0,60,self,synth_9040,synth:self,0.0,0.994824,0.0
post_extreme_norm,5.0,61,old,synth_9041,synth:old,0.0,0.994823,0.0
post_extreme_norm,5.0,62,king,synth_9042,synth:king,0.0,0.995097,0.0
post_extreme_norm,5.0,63,set,synth_9043,synth:set,0.0,0.994776,0.0
post_extreme_norm,5.0,64,john,synth_9044,synth:john,0.0,0.995486,0.0
post_extreme_norm,5.0,65,atlantean,synth_9045,synth:atlantean,0.0,0.994819,0.0
post_extreme_norm,5.0,66,jesus,synth_9046,synth:jesus,0.0,0.995142,0.0
post_extreme_norm,5.0,67,spirit heart,67,spirit heart,0.0,0.993128,0.0
post_extreme_norm,5.0,68,nature,synth_9047,synth:nature,0.0,0.994718,0.0
post_extreme_norm,5.0,69,heart sanctuary,synth_9104,synth:heart sanctuary,0.0,0.994638,0.0
post_extreme_norm,5.0,70,adam,synth_9048,synth:adam,0.0,0.994939,0.0
post_extreme_norm,5.0,71,crystal,synth_9121,synth:crystal,0.0,0.994084,0.0
post_extreme_norm,5.0,72,isis eye,synth_9122,synth:free information,0.0,0.995182,0.0
post_extreme_norm,5.0,73,mari,synth_9050,synth:mari,0.0,0.995153,0.0
post_extreme_norm,5.0,74,egypt,synth_9051,synth:egypt,0.0,0.994814,0.0
post_extreme_norm,5.0,75,central,synth_9052,synth:central,0.0,0.994937,0.0
post_extreme_norm,5.0,76,logos,synth_9053,synth:logos,0.0,0.994805,0.0
post_extreme_norm,5.0,77,temporal alchemy,synth_9134,synth:maia nartoomid,0.0,0.801218,0.0
post_extreme_norm,5.0,78,knowledge,synth_9054,synth:knowledge,0.0,0.994787,0.0
post_extreme_norm,5.0,79,par,31,thothhorra,0.0,0.996489,0.0
post_extreme_norm,5.0,80,city,synth_9055,synth:city,0.0,0.994933,0.0
post_extreme_norm,5.0,81,alchemy star,synth_9134,synth:maia nartoomid,0.0,0.794183,0.0
post_extreme_norm,5.0,82,johannine grove,7,numis'om,0.0,0.996423,0.0
post_extreme_norm,5.0,83,rose,synth_9056,synth:rose,0.0,0.994868,0.0
post_extreme_norm,5.0,84,mysteries,synth_9057,synth:mysteries,0.0,0.994803,0.0
post_extreme_norm,5.0,85,tehuti,synth_9058,synth:tehuti,0.0,0.994936,0.0
post_extreme_norm,5.0,86,black,synth_9059,synth:black,0.0,0.994814,0.0
post_extreme_norm,5.0,87,crystals,synth_9060,synth:crystals,0.0,0.9948,0.0
post_extreme_norm,5.0,88,prima matra,synth_9061,synth:prima matra,0.0,0.994917,0.0
post_extreme_norm,5.0,89,mystery school,synth_9100,synth:crystal skull,0.0,0.995831,0.0
post_extreme_norm,5.0,90,christine hayes,synth_9117,synth:christine hayes,0.0,0.993753,0.0
post_extreme_norm,5.0,91,goddess,synth_9062,synth:goddess,0.0,0.994953,0.0
post_extreme_norm,5.0,92,plain,synth_9063,synth:plain,0.0,0.99563,0.0
post_extreme_norm,5.0,93,lotus,synth_9105,synth:lotus,0.0,0.994448,0.0
post_extreme_norm,5.0,94,christos,94,christos,0.0,0.993796,0.0
post_extreme_norm,5.0,95,book,synth_9064,synth:book,0.0,0.994828,0.0
post_extreme_norm,5.0,96,kadmon,synth_9065,synth:kadmon,0.0,0.994991,0.0
post_extreme_norm,5.0,97,queen,synth_9066,synth:queen,0.0,0.99473,0.0
post_extreme_norm,5.0,98,simeon,synth_9126,synth:numis'om,0.0,0.994959,0.0
post_extreme_norm,5.0,99,grid,synth_9068,synth:grid,0.0,0.994764,0.0
post_extreme_norm,5.0,100,name,synth_9069,synth:name,0.0,0.994827,0.0
post_extreme_norm,5.0,101,the sun,synth_9070,synth:the sun,0.0,0.994947,0.0
post_extreme_norm,5.0,102,presence,synth_9071,synth:presence,0.0,0.994803,0.0
post_extreme_norm,5.0,103,sea,synth_9072,synth:sea,0.0,0.99483,0.0
post_extreme_norm,5.0,104,church,synth_9004,synth:venus,0.0,0.995852,0.0
post_extreme_norm,5.0,105,egyptian,synth_9073,synth:egyptian,0.0,0.994941,0.0
post_extreme_norm,5.0,106,free information,synth_9122,synth:free information,0.0,0.993974,0.0
post_extreme_norm,5.0,107,holorian,synth_9074,synth:holorian,0.0,0.995543,0.0
post_extreme_norm,5.0,108,space,synth_9075,synth:space,0.0,0.994803,0.0
post_extreme_norm,5.0,109,high,synth_9076,synth:high,0.0,0.994803,0.0
post_extreme_norm,5.0,110,forms,synth_9077,synth:forms,0.0,0.994804,0.0
post_extreme_norm,5.0,111,mar,synth_9078,synth:mar,0.0,0.99491,0.0
post_extreme_norm,5.0,112,rite,synth_9138,synth:rite,0.0,0.769199,0.0
post_extreme_norm,5.0,113,practice,synth_9139,synth:practice,0.0,0.769199,0.0
post_extreme_norm,5.0,114,lord,synth_9079,synth:lord,0.0,0.995258,0.0
post_extreme_norm,5.0,115,please support,synth_9123,synth:please support,0.0,0.993974,0.0
post_extreme_norm,5.0,116,lady,synth_9080,synth:lady,0.0,0.995071,0.0
post_extreme_norm,5.0,117,gem,synth_9081,synth:gem,0.0,0.9948,0.0
post_extreme_norm,5.0,118,mazur,synth_9005,synth:mazur,0.0,0.995504,0.0
post_extreme_norm,5.0,119,kyi,synth_9128,synth:kyi,0.0,0.993964,0.0
post_extreme_norm,5.0,120,sirius,synth_9082,synth:sirius,0.0,0.995063,0.0
post_extreme_norm,5.0,121,valley,synth_9083,synth:valley,0.0,0.994878,0.0
post_extreme_norm,5.0,122,lords,synth_9084,synth:lords,0.0,0.994976,0.0
post_extreme_norm,5.0,123,journey,synth_9085,synth:journey,0.0,0.994756,0.0
post_extreme_norm,5.0,124,dragon,synth_9086,synth:dragon,0.0,0.994806,0.0
post_extreme_norm,5.0,125,individual,synth_9087,synth:individual,0.0,0.994776,0.0
post_extreme_norm,5.0,126,melchizedek,synth_9006,synth:melchizedek,0.0,0.995709,0.0
post_extreme_norm,5.0,127,age,synth_9088,synth:age,0.0,0.994929,0.0
post_extreme_norm,5.0,128,stone,synth_9122,synth:free information,0.0,0.994725,0.0
post_extreme_norm,5.0,129,dweller crystal,synth_9128,synth:kyi,0.0,0.995016,0.0
post_extreme_norm,5.0,130,level,synth_9090,synth:level,0.0,0.994803,0.0
post_extreme_norm,5.0,131,non profitset,synth_9124,synth:non profitset,0.0,0.993974,0.0
post_extreme_norm,5.0,132,magdalene,synth_9007,synth:magdalene,0.0,0.995063,0.0
post_extreme_norm,5.0,133,stars,synth_9091,synth:stars,0.0,0.994806,0.0
post_extreme_norm,5.0,134,island,synth_9092,synth:island,0.0,0.994693,0.0
post_extreme_norm,5.0,135,moon,synth_9093,synth:moon,0.0,0.99479,0.0
post_extreme_norm,5.0,136,maia christianne,synth_9126,synth:numis'om,0.0,0.993774,0.0
post_extreme_norm,5.0,137,state,synth_9094,synth:state,0.0,0.994804,0.0
post_extreme_norm,5.0,138,thothhorra khandr,synth_9127,synth:thothhorra,0.0,0.993245,0.0
post_extreme_norm,5.0,139,sanctuary,139,sanctuary,0.0,0.994712,0.0
post_extreme_norm,5.0,140,dynamic,synth_9096,synth:dynamic,0.0,0.99477,0.0
post_extreme_norm,20.0,1,grail,2,christ,0.0,0.404343,0.0
post_extreme_norm,20.0,2,christ,22,christic,0.0,0.462629,0.0
post_extreme_norm,20.0,3,isis,7,numis'om,0.0,0.400691,0.0
post_extreme_norm,20.0,4,osiris,2,christ,0.0,0.413373,0.0
post_extreme_norm,20.0,5,earth star,67,spirit heart,0.0,0.33445,0.0
post_extreme_norm,20.0,6,temple doors,48,merkabah,0.0,0.430042,0.0
post_extreme_norm,20.0,7,numis'om,19,new earth star,0.0,0.46767,0.0
post_extreme_norm,20.0,8,ark,2,christ,0.0,0.343307,0.0
post_extreme_norm,20.0,9,metatron,7,numis'om,0.0,0.456624,0.0
post_extreme_norm,20.0,10,venus,136,maia christianne,0.0,0.44796,0.0
post_extreme_norm,20.0,11,orion,2,christ,0.0,0.338761,0.0
post_extreme_norm,20.0,12,eye,67,spirit heart,0.0,0.379616,0.0
post_extreme_norm,20.0,13,loch,2,christ,0.0,0.346097,0.0
post_extreme_norm,20.0,14,maia nartoomid,7,numis'om,0.0,0.275743,0.0
post_extreme_norm,20.0,15,god,2,christ,0.0,0.325208,0.0
post_extreme_norm,20.0,16,doors,48,merkabah,0.0,0.440412,0.0
post_extreme_norm,20.0,17,star lineages,7,numis'om,0.0,0.278083,0.0
post_extreme_norm,20.0,18,adam kadmon,48,merkabah,0.0,0.401263,0.0
post_extreme_norm,20.0,19,new earth star,7,numis'om,0.0,0.463499,0.0
post_extreme_norm,20.0,20,horus,6,temple doors,0.0,0.389311,0.0
post_extreme_norm,20.0,21,skull,138,thothhorra khandr,0.0,0.216919,0.0
post_extreme_norm,20.0,22,christic,2,christ,0.0,0.386846,0.0
post_extreme_norm,20.0,23,light codes,7,numis'om,0.0,0.305661,0.0
post_extreme_norm,20.0,24,inner earth,2,christ,0.0,0.338136,0.0
post_extreme_norm,20.0,25,blue star,7,numis'om,0.0,0.401083,0.0
post_extreme_norm,20.0,26,dna,48,merkabah,0.0,0.368665,0.0
post_extreme_norm,20.0,27,activation rite,7,numis'om,0.0,0.283235,0.0
post_extreme_norm,20.0,28,akashic practice,51,rite akashic,0.0,0.170267,0.0
post_extreme_norm,20.0,29,pyramid,2,christ,0.0,0.316613,0.0
post_extreme_norm,20.0,30,templar,7,numis'om,0.0,0.275743,0.0
post_extreme_norm,20.0,31,thothhorra,138,thothhorra khandr,0.0,0.317338,0.0
post_extreme_norm,20.0,32,great pyramid,2,christ,0.0,0.314798,0.0
post_extreme_norm,20.0,33,johannine,7,numis'om,0.0,0.40502,0.0
post_extreme_norm,20.0,34,crystal skull,138,thothhorra khandr,0.0,0.234631,0.0
post_extreme_norm,20.0,35,mother,2,christ,0.0,0.322884,0.0
post_extreme_norm,20.0,36,templa mar,2,christ,0.0,0.389071,0.0
post_extreme_norm,20.0,37,master,2,christ,0.0,0.340444,0.0
post_extreme_norm,20.0,38,mystery,2,christ,0.0,0.352729,0.0
post_extreme_norm,20.0,39,yeshua,2,christ,0.0,0.267178,0.0
post_extreme_norm,20.0,40,pure gem,2,christ,0.0,0.337017,0.0
post_extreme_norm,20.0,41,lineages,7,numis'om,0.0,0.276228,0.0
post_extreme_norm,20.0,42,gate,2,christ,0.0,0.329821,0.0
post_extreme_norm,20.0,43,flame,2,christ,0.0,0.326967,0.0
post_extreme_norm,20.0,44,dweller,138,thothhorra khandr,0.0,0.235303,0.0
post_extreme_norm,20.0,45,crystal skulls,138,thothhorra khandr,0.0,0.233701,0.0
post_extreme_norm,20.0,46,atlantis,2,christ,0.0,0.344085,0.0
post_extreme_norm,20.0,47,of light,48,merkabah,0.0,0.437131,0.0
post_extreme_norm,20.0,48,merkabah,6,temple doors,0.0,0.464739,0.0
post_extreme_norm,20.0,49,love,94,christos,0.0,0.302778,0.0
post_extreme_norm,20.0,50,grace,2,christ,0.0,0.343307,0.0
post_extreme_norm,20.0,51,rite akashic,28,akashic practice,0.0,0.170267,0.0
post_extreme_norm,20.0,52,temple of,2,christ,0.0,0.385576,0.0
post_extreme_norm,20.0,53,lion,2,christ,0.0,0.315495,0.0
post_extreme_norm,20.0,54,matter,2,christ,0.0,0.348428,0.0
post_extreme_norm,20.0,55,sun,2,christ,0.0,0.316386,0.0
post_extreme_norm,20.0,56,skulls,138,thothhorra khandr,0.0,0.233199,0.0
post_extreme_norm,20.0,57,blood,2,christ,0.0,0.346489,0.0
post_extreme_norm,20.0,58,metatronic,7,numis'om,0.0,0.364904,0.0
