schema,runId,runIndex,repIndex,capLawHash,pressCUsed,dampUsed,tick,tMs,lateByMs,basin,max1_from,max1_to,max1_absFlux,max2_from,max2_to,max2_absFlux,flux_114_89,flux_114_79,flux_136_89,flux_136_79,flux_89_79,handshake_pending,handshake_applied_tick
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,51,10200,0.0,82,114,89,0.004724,104,114,0.004724,0.004724,0.004723,0.003880,0.003880,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,52,10400,0.0,82,104,114,0.004255,114,89,0.004255,0.004255,0.004255,0.003502,0.003502,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,53,10600,0.0,90,104,114,0.003831,114,89,0.003831,0.003831,0.003831,0.003159,0.003158,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,54,10800,0.0,90,104,114,0.003448,114,89,0.003448,0.003448,0.003447,0.002848,0.002848,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,55,11000,0.0,90,104,114,0.003101,114,89,0.003101,0.003101,0.003101,0.002567,0.002566,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,56,11200,0.0,90,104,114,0.002788,114,89,0.002788,0.002788,0.002788,0.002312,0.002312,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,57,11400,0.0,90,104,114,0.002506,114,89,0.002506,0.002506,0.002505,0.002082,0.002081,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,58,11600,0.0,90,104,114,0.002251,114,89,0.002251,0.002251,0.002250,0.001873,0.001873,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,59,11800,0.0,90,104,114,0.002021,114,89,0.002021,0.002021,0.002021,0.001685,0.001685,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-26-536Z_r00072_d10.000_rep6,72,6,9dbcb7d6,2.0,10,60,12000,0.0,90,104,114,0.001814,114,89,0.001814,0.001814,0.001814,0.001515,0.001515,-0.000000,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,0,0,0.0,82,82,23,0.067835,82,89,0.064053,0.000067,0.000067,0.031357,0.031357,-0.000000,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,1,200,0.0,82,82,23,0.064956,82,89,0.061339,0.028007,0.028006,0.052867,0.052867,-0.000000,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,2,400,0.0,82,136,89,0.066855,136,79,0.066854,0.047106,0.047106,0.066855,0.066854,-0.000000,1,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,3,600,0.0,82,136,89,0.075165,136,79,0.075165,0.064907,0.064906,0.075165,0.075165,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,4,800,0.0,82,136,89,0.079255,136,79,0.079255,0.075948,0.075947,0.079255,0.079255,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,5,1000,0.0,82,114,89,0.081931,114,79,0.081931,0.081931,0.081931,0.080264,0.080263,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,6,1200,0.0,82,114,89,0.084194,114,79,0.084194,0.084194,0.084194,0.079073,0.079073,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,7,1400,0.0,82,114,89,0.083776,114,79,0.083776,0.083776,0.083776,0.076361,0.076361,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,8,1600,0.0,82,114,89,0.081478,114,79,0.081478,0.081478,0.081478,0.072644,0.072643,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,9,1800,0.0,82,114,89,0.077913,114,79,0.077912,0.077913,0.077912,0.068308,0.068307,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,10,2000,0.0,82,114,89,0.073541,114,79,0.073541,0.073541,0.073541,0.063641,0.063640,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,11,2200,0.0,82,114,89,0.068709,114,79,0.068709,0.068709,0.068709,0.058853,0.058853,-0.000001,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,12,2400,0.0,82,114,89,0.063670,114,79,0.063670,0.063670,0.063670,0.054091,0.054091,-0.000001,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,13,2600,0.0,82,114,89,0.058607,114,79,0.058607,0.058607,0.058607,0.049459,0.049458,-0.000001,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,14,2800,0.0,82,114,89,0.053650,114,79,0.053650,0.053650,0.053650,0.045029,0.045028,-0.000001,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,15,3000,0.0,82,114,89,0.048887,114,79,0.048886,0.048887,0.048886,0.040847,0.040846,-0.000001,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,16,3200,0.0,82,114,89,0.044373,114,79,0.044373,0.044373,0.044373,0.036939,0.036938,-0.000001,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,17,3400,0.0,82,114,89,0.040145,114,79,0.040144,0.040145,0.040144,0.033316,0.033316,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,18,3600,0.0,82,114,89,0.036217,114,79,0.036216,0.036217,0.036216,0.029981,0.029980,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,19,3800,0.0,82,114,89,0.032595,114,79,0.032594,0.032595,0.032594,0.026927,0.026926,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,20,4000,0.0,82,114,89,0.029274,114,79,0.029274,0.029274,0.029274,0.024143,0.024142,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,21,4200,0.0,82,114,89,0.026244,114,79,0.026244,0.026244,0.026244,0.021615,0.021614,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,22,4400,0.0,82,114,89,0.023492,114,79,0.023491,0.023492,0.023491,0.019326,0.019326,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,23,4600,0.0,82,114,89,0.020999,104,114,0.020999,0.020999,0.020999,0.017261,0.017261,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,24,4800,0.0,82,114,89,0.018749,104,114,0.018748,0.018749,0.018748,0.015401,0.015401,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,25,5000,0.0,82,114,89,0.016722,104,114,0.016722,0.016722,0.016721,0.013730,0.013730,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,26,5200,0.0,82,114,89,0.014901,104,114,0.014901,0.014901,0.014900,0.012231,0.012230,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,27,5400,0.0,82,114,89,0.013267,104,114,0.013267,0.013267,0.013267,0.010888,0.010888,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,28,5600,0.0,82,114,89,0.011804,104,114,0.011804,0.011804,0.011804,0.009687,0.009687,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,29,5800,0.0,82,104,114,0.010496,114,89,0.010496,0.010496,0.010496,0.008614,0.008614,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,30,6000,0.0,82,104,114,0.009328,114,89,0.009328,0.009328,0.009328,0.007656,0.007656,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,31,6200,0.0,82,104,114,0.008286,114,89,0.008286,0.008286,0.008286,0.006803,0.006802,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,32,6400,0.0,82,104,114,0.007357,114,89,0.007357,0.007357,0.007357,0.006043,0.006043,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,33,6600,0.0,82,104,114,0.006530,114,89,0.006530,0.006530,0.006529,0.005367,0.005367,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,34,6800,0.0,82,104,114,0.005794,114,89,0.005794,0.005794,0.005793,0.004766,0.004766,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,35,7000,0.0,82,104,114,0.005139,114,89,0.005139,0.005139,0.005139,0.004232,0.004231,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,36,7200,0.0,82,104,114,0.004557,114,89,0.004557,0.004557,0.004557,0.003757,0.003756,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,37,7400,0.0,82,104,114,0.004042,114,89,0.004042,0.004042,0.004042,0.003334,0.003334,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,38,7600,0.0,82,104,114,0.003585,114,89,0.003584,0.003584,0.003584,0.002960,0.002959,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,39,7800,0.0,82,104,114,0.003179,114,89,0.003179,0.003179,0.003179,0.002627,0.002626,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,40,8000,0.0,82,104,114,0.002819,114,89,0.002819,0.002819,0.002819,0.002331,0.002331,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,41,8200,0.0,82,104,114,0.002500,114,89,0.002500,0.002500,0.002500,0.002068,0.002068,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,42,8400,0.0,82,104,114,0.002217,114,89,0.002217,0.002217,0.002217,0.001835,0.001835,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,43,8600,0.0,82,104,114,0.001966,114,89,0.001966,0.001966,0.001966,0.001628,0.001628,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,44,8800,0.0,82,104,114,0.001744,114,89,0.001744,0.001744,0.001744,0.001444,0.001444,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,45,9000,0.0,82,104,114,0.001547,114,89,0.001547,0.001547,0.001546,0.001281,0.001281,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,46,9200,0.0,82,104,114,0.001372,114,89,0.001372,0.001372,0.001371,0.001137,0.001137,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,47,9400,0.0,82,104,114,0.001216,114,89,0.001216,0.001216,0.001216,0.001008,0.001008,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,48,9600,0.0,82,104,114,0.001079,114,89,0.001079,0.001079,0.001079,0.000894,0.000894,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,49,9800,0.0,82,104,114,0.000957,114,89,0.000957,0.000957,0.000957,0.000793,0.000793,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,50,10000,0.0,82,104,114,0.000848,114,89,0.000848,0.000848,0.000848,0.000703,0.000703,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,51,10200,0.0,82,104,114,0.000752,114,89,0.000752,0.000752,0.000752,0.000624,0.000624,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,52,10400,0.0,82,104,114,0.000667,114,89,0.000667,0.000667,0.000667,0.000553,0.000553,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,53,10600,0.0,82,104,114,0.000592,114,89,0.000592,0.000592,0.000592,0.000490,0.000490,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,54,10800,0.0,82,104,114,0.000525,114,89,0.000525,0.000525,0.000525,0.000435,0.000435,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,55,11000,0.0,82,104,114,0.000465,114,89,0.000465,0.000465,0.000465,0.000386,0.000386,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,56,11200,0.0,82,104,114,0.000413,114,89,0.000413,0.000413,0.000413,0.000342,0.000342,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,57,11400,0.0,82,104,114,0.000366,114,89,0.000366,0.000366,0.000366,0.000303,0.000303,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,58,11600,0.0,82,104,114,0.000325,114,89,0.000325,0.000325,0.000325,0.000269,0.000269,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,59,11800,0.0,82,104,114,0.000288,114,89,0.000288,0.000288,0.000288,0.000239,0.000239,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-28-157Z_r00073_d20.000_rep4,73,4,9dbcb7d6,2.0,20,60,12000,0.0,82,104,114,0.000255,114,89,0.000255,0.000255,0.000255,0.000212,0.000212,-0.000000,1,3
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,0,0,0.0,82,90,89,0.191432,90,79,0.191430,0.000337,0.000335,0.033914,0.033913,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,1,200,0.0,82,90,89,0.186673,90,79,0.186671,0.030572,0.030570,0.061779,0.061778,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,2,400,0.0,82,90,89,0.181331,90,79,0.181329,0.055412,0.055411,0.084449,0.084447,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,3,600,0.0,82,90,89,0.175543,90,79,0.175542,0.075587,0.075585,0.102637,0.102635,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,4,800,0.0,82,90,89,0.169427,90,79,0.169425,0.091735,0.091733,0.116967,0.116965,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,5,1000,0.0,82,90,89,0.163083,90,79,0.163081,0.104418,0.104416,0.127987,0.127985,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,6,1200,0.0,82,82,23,0.157940,90,89,0.156596,0.114128,0.114126,0.136176,0.136174,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,7,1400,0.0,82,82,23,0.152781,90,89,0.150037,0.121297,0.121295,0.141953,0.141951,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,8,1600,0.0,82,82,23,0.147291,136,89,0.145684,0.126302,0.126300,0.145684,0.145682,-0.000002,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,9,1800,0.0,82,136,89,0.147688,136,79,0.147686,0.129472,0.129470,0.147688,0.147686,-0.000003,1,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,10,2000,0.0,82,136,89,0.148242,136,79,0.148240,0.137057,0.137055,0.148242,0.148240,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,11,2200,0.0,82,136,89,0.147588,136,79,0.147586,0.142292,0.142290,0.147588,0.147586,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,12,2400,0.0,82,136,89,0.145926,136,79,0.145923,0.145536,0.145533,0.145926,0.145923,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,13,2600,0.0,82,114,89,0.147101,114,79,0.147098,0.147101,0.147098,0.143431,0.143428,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,14,2800,0.0,82,114,89,0.147260,114,79,0.147257,0.147260,0.147257,0.140263,0.140260,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,15,3000,0.0,82,114,89,0.146250,114,79,0.146247,0.146250,0.146247,0.136558,0.136555,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,16,3200,0.0,82,114,89,0.144279,114,79,0.144275,0.144279,0.144275,0.132435,0.132432,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,17,3400,0.0,82,114,89,0.141523,114,79,0.141520,0.141523,0.141520,0.127996,0.127993,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,18,3600,0.0,82,114,89,0.138138,114,79,0.138135,0.138138,0.138135,0.123327,0.123323,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,19,3800,0.0,82,114,89,0.134256,114,79,0.134253,0.134256,0.134253,0.118501,0.118498,-0.000003,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,20,4000,0.0,82,114,89,0.129992,114,79,0.129989,0.129992,0.129989,0.113583,0.113580,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,21,4200,0.0,82,114,89,0.125444,114,79,0.125441,0.125444,0.125441,0.108625,0.108622,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,22,4400,0.0,82,114,89,0.120695,114,79,0.120691,0.120695,0.120691,0.103672,0.103669,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,23,4600,0.0,82,114,89,0.115816,114,79,0.115812,0.115816,0.115812,0.098760,0.098757,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,24,4800,0.0,82,114,89,0.110867,114,79,0.110863,0.110867,0.110863,0.093921,0.093917,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,25,5000,0.0,82,114,89,0.105897,114,79,0.105894,0.105897,0.105894,0.089178,0.089174,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,26,5200,0.0,82,114,89,0.100950,114,79,0.100947,0.100950,0.100947,0.084552,0.084548,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,27,5400,0.0,82,114,89,0.096060,114,79,0.096056,0.096060,0.096056,0.080058,0.080055,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,28,5600,0.0,82,114,89,0.091255,114,79,0.091251,0.091255,0.091251,0.075709,0.075706,-0.000004,1,10
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-12-29-780Z_r00074_d6.000_rep2,74,2,9dbcb7d6,2.0,6,29,5800,0.0,82,114,89,0.086557,114,79,0.086554,0.086557,0.086554,0.071513,0.071510,-0.000004,1,10
